manifest_index,sample_id,split,question,question_sha256,answer_text,answer_int,file_name,image_sha256,image_size_bytes,metadata_width,metadata_height,actual_width,actual_height,image_format,dataset_revision
577,holocount_scale_attribution_00093,Scale Attribution,How many dice are on the mat?,394c3ab2e264a40c8350f8011d5188b6398212a386e2b86b39d758cc4f5da91a,3,3,images/holocount_scale_attribution_00093.jpg,3591a2ff69996ebeda0e897396574b5f2d683c8eb19d38c1ea838507546ff818,78196,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
578,holocount_scale_attribution_00094,Scale Attribution,How many large pigs are lying on the aluminum foil?,3a973f6d5edab2e7433c8c37943f4076b70068eaff64f04ab7c14c4f7fe4b593,1,1,images/holocount_scale_attribution_00094.jpg,da6224bb94f570dd03892e6583d23598277819ed2dc50123d28a316f636b3820,250459,1024,681,1024,681,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
579,holocount_scale_attribution_00095,Scale Attribution,How many large plastic bins are visible?,d59777fd10a4505e7dab164e6642b8c5d63161751c9dd50f957d2a1c06dae554,2,2,images/holocount_scale_attribution_00095.jpg,40162c93a834bfaebff582ce91fa81258ba874b25d6503cd0e01fcbc02894623,80925,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
580,holocount_scale_attribution_00096,Scale Attribution,How many small white baskets are sitting on the grass?,9d0d7550e47903996975af475d0fa7fccda5b9bfee69611c7440a101ed575191,2,2,images/holocount_scale_attribution_00096.jpg,02ee8efafcdc60eb36dc0385ae8bbd1cc4aac2472fa126f7911e35750a41ef53,2990000,2522,2470,2522,2470,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
581,holocount_scale_attribution_00097,Scale Attribution,How many large mirrors are there?,1d7f9ef19bea48ca66547615b922ffbd0113568191bec989a04652117b557fc7,1,1,images/holocount_scale_attribution_00097.jpg,9a6df2ff4115b3c838ba92b36431b3b3928ef73066499c155ceebf086bac64a8,261909,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
582,holocount_scale_attribution_00098,Scale Attribution,How many large plates are on the table?,86958ff3ab97f91b1c8f69f15bde2ced31e7dd0bead81bf0fafc358ae64afa6b,3,3,images/holocount_scale_attribution_00098.jpg,4544cb090a635a7f4a60a86a695c05756653bd68f1d78437e2358a51369ca90c,76100,500,334,500,334,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
583,holocount_scale_attribution_00099,Scale Attribution,How many large tennis rackets are being held?,0a79c95eaca9d4be37bf502f580b552b8088bf0b3fe718bb69534ddf9c455a46,1,1,images/holocount_scale_attribution_00099.jpg,0cec052986f49f6729999c02cfaa959a6513f5f6fa9d0257749685d6be000fd0,120731,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
584,holocount_scale_attribution_00100,Scale Attribution,How many small lights are located above the mirror?,f3376d7ece77ef94e100e5eaa7c1ef19dbeaad6b85f19df8ff31b1f59f78fb21,3,3,images/holocount_scale_attribution_00100.jpg,2841c83a58e7565e59331644002144f815ec28bdfd1b7220085369a7868d55b5,191318,683,1024,683,1024,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
585,holocount_action_and_state_attribution_00001,Action & State Attribution,How many people are currently exercising on the equipment?,a035f25df923ac15478274ad3ba73b40527abcd96ad3438f72c02371311f2f79,0,0,images/holocount_action_and_state_attribution_00001.jpg,625af4396def2695c0fa9fb5b479e114666c1f5d8bbf4d2254e5cb34a4c928fe,76825,683,512,683,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
586,holocount_action_and_state_attribution_00002,Action & State Attribution,How many turtles have their heads above the surface of the water?,d0e8895cefad4b88c7f23046f80118dab141bc28e8c2719c1cb4dde2ee868b6e,1,1,images/holocount_action_and_state_attribution_00002.jpg,2b2faf45de0589930a30c6575dfe0b933bb45ab066097d5717a6e6e9b0626f85,104038,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
587,holocount_action_and_state_attribution_00003,Action & State Attribution,How many people are standing on the stage?,873041082fb5beb774f88653b388c158330b0051aeef5712098b9a1c98c256f6,2,2,images/holocount_action_and_state_attribution_00003.jpg,52fdb8b74d9dae00a10660f851299ed623ca8057b93f228a88e0dfe8c3e4b2cc,81984,500,334,500,334,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
588,holocount_action_and_state_attribution_00004,Action & State Attribution,How many lit lamps are in the room?,4d1022aba8b2c2eb71582047af9674f956b7727a07e7843b10fc0d1d0625000d,3,3,images/holocount_action_and_state_attribution_00004.jpg,616d5fe67602fabd1514288ef98047f20318718f1477716b5550c20511496ecd,82457,500,398,500,398,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
589,holocount_action_and_state_attribution_00005,Action & State Attribution,How many bowls are filled with sauce?,42716128ce9fa927861e192320403c4c590b2e2cc2b366b6c356d0f3bfb3a547,4,4,images/holocount_action_and_state_attribution_00005.jpg,25b3d986d721d5aca6aa55a4ff8cd974bcfeb8f5f34fd3e64e0482919e072fdb,90565,683,512,683,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
590,holocount_action_and_state_attribution_00006,Action & State Attribution,How many light bulbs are currently lit on the main ceiling track?,9961afe4116ceab668cbf1eccf59084fd1495161e68fe8d2a247ced82b926f0b,6,6,images/holocount_action_and_state_attribution_00006.jpg,7275b0d4f415488eee820ae0c8f8917ddd9575d4910f5158b3d2343b5da8b22b,93371,766,512,766,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
591,holocount_action_and_state_attribution_00007,Action & State Attribution,How many laptops are currently open?,624bb6a8055528d6fb98911d56c99d67ff63c091331d9bb79761fd70d93e0f3b,10,10,images/holocount_action_and_state_attribution_00007.jpg,86ded02f6acce722b267d2403297c5ec1f99f86b1a47b50d1331045df62413dd,859336,2048,1536,2048,1536,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
592,holocount_action_and_state_attribution_00008,Action & State Attribution,How many cars are currently driving on the track?,bba3f1135df9d7fb2ad4d073840e0a9ccaedc68a396a52544cc9fa0d1d2c3a06,14,14,images/holocount_action_and_state_attribution_00008.jpg,615d74e5d7bc2865cd25f4ca6f40acf17a99a4d48c391675238c4f8bbe540d12,120864,768,512,768,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
593,holocount_action_and_state_attribution_00009,Action & State Attribution,How many glass lids are resting directly on the stovetop surface?,4f24057e45a0b07d5722a5320c5033048b43dc8c24d731cbf4d68d8d4ece5cb7,1,1,images/holocount_action_and_state_attribution_00009.jpg,f571ee1451c804166208f1e9d583457125f2180fd63a07a60b8c576bcb47539e,119487,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
594,holocount_action_and_state_attribution_00010,Action & State Attribution,How many people are standing?,f5bccdf9a0992faabfa1061ea500c62731830d38872eee3f8140e0d5e1d1b26c,2,2,images/holocount_action_and_state_attribution_00010.jpg,f818c27a48664f309ec6fa2b282896cca6dd5a13ab4aa062066f0f21e8814357,55300,500,331,500,331,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
595,holocount_action_and_state_attribution_00011,Action & State Attribution,How many spoons have their handles pointing towards the top right?,7b4021aa4f38e67797899ee171579a705efd2f2e5c0ee0aec3677a8325ecfcfd,6,6,images/holocount_action_and_state_attribution_00011.jpg,797b5b9cafb0c62999961e0c94dc944f37dcaa24a36f28dc9910e1ece96ce7fa,123624,512,676,512,676,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
596,holocount_action_and_state_attribution_00012,Action & State Attribution,How many trucks are parked facing towards the camera?,1286ec0327178cc4d09384063a8d8d8dbafd2dc756427745cc432bf5f9d8526a,9,9,images/holocount_action_and_state_attribution_00012.jpg,04e0018c707e9fb3189e90ce3f84acda8bea25c4e79ce0acd0c99f9aa154d74f,220048,1024,683,1024,683,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
597,holocount_action_and_state_attribution_00013,Action & State Attribution,How many kites are flying in the sky?,fc04158da71aa80723b7c1c033864ff8f21532cd170bc5422f5ebb0189df6c29,10,10,images/holocount_action_and_state_attribution_00013.jpg,0a91d80f5116e7a65684a6e31a1ada98b20d9fd870f2ad4ee94fbfb7438387ba,134593,1024,683,1024,683,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
598,holocount_action_and_state_attribution_00014,Action & State Attribution,How many people are currently standing in the kitchen?,594ef6783d16ad248f54062151022825fe7b07fef0b1b51a425d552bfa3a84f8,1,1,images/holocount_action_and_state_attribution_00014.jpg,ee271635f6a6635d8254aa709d1d2650df384f74d789fd0b9ae07f4f424b7d5b,244579,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
599,holocount_action_and_state_attribution_00015,Action & State Attribution,How many people are wearing glasses?,bceef1c8a57945bde4993a8dc38a6be78dbc9d62b3a27908457d8d9bc10ea2ef,2,2,images/holocount_action_and_state_attribution_00015.jpg,ae51d3647d51f44e773b53d05068929d22ee8e6e2d200753629a5ced602a8b4a,85632,500,333,500,333,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
600,holocount_action_and_state_attribution_00016,Action & State Attribution,How many planes are flying without any visible smoke trail?,ca974afe083f2d73f4fd0a300711415e4d4d6a0f02923a038b9b2787ea1f23a5,4,4,images/holocount_action_and_state_attribution_00016.jpg,bb7985bc8c72b09d34647506eea2f5fa4c9c58088ce93ac8e265c8f77b9e7b24,38845,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
601,holocount_action_and_state_attribution_00017,Action & State Attribution,How many planes are emitting smoke trails?,a8fabf75d916b0bdc5b38797bcfb963d14c69eb0b713f7218bb26a65d7cc1a4f,5,5,images/holocount_action_and_state_attribution_00017.jpg,bb7985bc8c72b09d34647506eea2f5fa4c9c58088ce93ac8e265c8f77b9e7b24,38845,500,375,500,375,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
602,holocount_action_and_state_attribution_00018,Action & State Attribution,How many ducks are swimming in the pond?,090ad2a502f977d936179177274a76c35be4ba868654c1e5910897c8ad294ebc,8,8,images/holocount_action_and_state_attribution_00018.jpg,1f2abb4b8cfe1445d39f3c2eb8a8b9cbb9761544158b0d52400236746223fb6e,132090,327,500,327,500,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
603,holocount_action_and_state_attribution_00019,Action & State Attribution,How many snowboards are standing vertically on the left wall display?,4e95bc67f4b585c745927ee32f8c889a439f96b629d5a3a281b01ee13aba1c3b,10,10,images/holocount_action_and_state_attribution_00019.jpg,5daac1778b48b6d7991de5fccf1e670dfe155b0c66a84cb21dc3874f6dc3bc1e,258133,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
604,holocount_action_and_state_attribution_00020,Action & State Attribution,How many people are standing?,f5bccdf9a0992faabfa1061ea500c62731830d38872eee3f8140e0d5e1d1b26c,5,5,images/holocount_action_and_state_attribution_00020.jpg,7880d943ce0faac3ad971e7f3c0047e51cea8fb29bd97f3e3402ec12b99caf1c,102720,500,333,500,333,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
605,holocount_action_and_state_attribution_00021,Action & State Attribution,How many roasted potatoes are on the plate?,5fe01b30c900e183b204b0ae4577b22b92fccfc87a2992498262f400f47d97c3,10,10,images/holocount_action_and_state_attribution_00021.jpg,e9ab6f2495349ef1886fd838adbb2d555f8ee3f0cfc9ae17859efc9d33f89eaa,291496,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
606,holocount_action_and_state_attribution_00022,Action & State Attribution,How many people are standing?,f5bccdf9a0992faabfa1061ea500c62731830d38872eee3f8140e0d5e1d1b26c,0,0,images/holocount_action_and_state_attribution_00022.jpg,5157ed89a6911d4e4001e4e6619a816dc19b130278d08830264850098a78d84a,81603,640,480,640,480,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
607,holocount_action_and_state_attribution_00023,Action & State Attribution,How many whole ducks are hanging?,ae9d9ec93b6691827133329e45cc57efb3bec9146dbde379ef3dd5cb16254181,2,2,images/holocount_action_and_state_attribution_00023.jpg,3ceb7bfa4153da0ca31b5d7c76bdf7a0aaf60443058ff9dfdc1793cf664d47c3,475296,1024,987,1024,987,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
608,holocount_action_and_state_attribution_00024,Action & State Attribution,How many monkeys are riding bicycles?,2dbcd54ac0b19b80111cd0cdc3f21b601ab2f1605abcf829a009c4eabf57a1a1,3,3,images/holocount_action_and_state_attribution_00024.jpg,318dd80e45a4385bfee8a83af61420e26fdc298e75ac829ba11b5195456a25cd,639159,891,1024,891,1024,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
609,holocount_action_and_state_attribution_00025,Action & State Attribution,How many dog statues are in a running pose?,56880a9b23139f9e6f634b001abc6df246591ca0f3c27151b141f54a4d84f7ee,5,5,images/holocount_action_and_state_attribution_00025.jpg,22e8723d52cc8b576a0d4f148ae34c849ba70b9596930ca5a18c47a982da800b,121238,512,601,512,601,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
610,holocount_action_and_state_attribution_00026,Action & State Attribution,How many people are wearing a backpack?,78f4725921effdd51dfc1eaa57a598db94d911bcd3bc832d4050d30f60565375,1,1,images/holocount_action_and_state_attribution_00026.jpg,1e94dd0c2b0ca99605890096f403d566d3b6f7fdfa4f27bf31127117b0b21602,307467,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
611,holocount_action_and_state_attribution_00027,Action & State Attribution,How many standing snowmen are visible?,77e48958a4eb1e4affa67de7a8528212c83b160a16b2318bde3598ef40006bae,1,1,images/holocount_action_and_state_attribution_00027.jpg,4c5e6fd70ebc4e0c9ac7e42c41933a5aa70f668fe1bcfed4f6e4ab36f353fa7e,273856,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
612,holocount_action_and_state_attribution_00028,Action & State Attribution,How many long green leaves are standing upright in the vase?,60f0796d1334eee570bec6e953e9e5cfe08cf8573ee6ce2bc622debdd97d7f30,2,2,images/holocount_action_and_state_attribution_00028.jpg,345f966f5b3024cb77573f6b337e491d4452d42d7e49e8404ad5ca027b45ce74,76236,839,512,839,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
613,holocount_action_and_state_attribution_00029,Action & State Attribution,How many people are walking in the alley?,61d02653b09f6c630d108a30edeb1d0f51577b36ed3a6de3cb9c13c430351067,3,3,images/holocount_action_and_state_attribution_00029.jpg,99d3468157c90635eaba2433f0dbf08163bf56ba2313f6c0a0301f6fae0c18be,190723,683,1024,683,1024,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
614,holocount_action_and_state_attribution_00030,Action & State Attribution,How many empty containers are shown?,52fe69d033ac761cf40bf07e27aa469edc47f39d5d20acebc6318431201f9aa4,0,0,images/holocount_action_and_state_attribution_00030.jpg,9072b7dd1efd7069e6d3d2c9d8433dc9b977535ef775ca177642bedd4d659a94,238084,1024,683,1024,683,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
615,holocount_action_and_state_attribution_00031,Action & State Attribution,How many people are wearing sunglasses?,6f96d825d4af44b1387eeb8971b76f0a42e2e88b9ddb0c64074e25c44d2e265b,1,1,images/holocount_action_and_state_attribution_00031.jpg,6f91f934c299376bc0ff00e4bc714a946b84345ec09f090aa319d47b9d427cd9,224898,1024,683,1024,683,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
616,holocount_action_and_state_attribution_00032,Action & State Attribution,How many people are standing?,f5bccdf9a0992faabfa1061ea500c62731830d38872eee3f8140e0d5e1d1b26c,3,3,images/holocount_action_and_state_attribution_00032.jpg,814bd7f6ac47e539c14eab620648b11ea5d8eb83df1e2133c2fbf2c9b2af7df4,105334,683,512,683,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
617,holocount_action_and_state_attribution_00033,Action & State Attribution,How many shower heads are wrapped in plastic?,ab0c99578e050562766c1d75c3e37fbdfa9ae263a9c6930170a19c1865992062,1,1,images/holocount_action_and_state_attribution_00033.jpg,925ae8b6329aca1f78a687575b7c397bfd28b296cedde66623ed57f1d6d76660,73789,500,842,500,842,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
618,holocount_action_and_state_attribution_00034,Action & State Attribution,How many black chopsticks are lying on the table?,0baa5cdb6aff3c1b929414db28395f00e634cfaad6103123bd546ed61ce29c80,2,2,images/holocount_action_and_state_attribution_00034.jpg,291b437fa6ccf74b630a37e8b999ad8e643a4e518d669a302010ff975e7b89c6,160709,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
619,holocount_action_and_state_attribution_00035,Action & State Attribution,How many televisions are currently turned on?,41151e327a4093c2e0975c054245d4e7845277c049f9fc5f760852417c974450,3,3,images/holocount_action_and_state_attribution_00035.jpg,15b7deac84d5da71672c4a5e218d1dbba93cbab25dad3bdd0a9b516ef24079f8,74450,650,488,650,488,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
620,holocount_action_and_state_attribution_00036,Action & State Attribution,How many ducks are swimming?,d0ff0fe4dc9c3cf76b5651ad722e8bcd4f54a20f25f45361675021f8e3a3c1a9,7,7,images/holocount_action_and_state_attribution_00036.jpg,7147bbc94e3a86c76185f029d17166e709830ffa3a1ebb684fb3feba7c431439,145769,683,512,683,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
621,holocount_action_and_state_attribution_00037,Action & State Attribution,How many chickens are flying?,e65f3311b60a05fd0bd84e1a2b613a19fbce22c8adf3dd6f4a0fc74c8accf017,0,0,images/holocount_action_and_state_attribution_00037.jpg,8884105528b753a54fa91080ce94f4dda215e3017ccf5ced08893fdf8c4b31ef,240793,1024,768,1024,768,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
622,holocount_action_and_state_attribution_00038,Action & State Attribution,How many pens are lying on the white surface?,4f70fe170409b82c9ba5c7d5c921cedb0e2ca1e1174e8164f8e954218fa775c9,2,2,images/holocount_action_and_state_attribution_00038.jpg,86898cdb6c5697d536dcceec8077c832ef9e2a73436ddee3259aaea9a385a524,104790,1024,680,1024,680,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
623,holocount_action_and_state_attribution_00039,Action & State Attribution,How many donuts are resting on white paper?,66d1f7f414299d1ea973158cd522232cd9cff23e5ceaf587f088dc2dece9283a,4,4,images/holocount_action_and_state_attribution_00039.jpg,0489cec3e74ce99bd166b5cb5b621f6249bf726b1755e728385d85f0f468269b,157697,1024,765,1024,765,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
624,holocount_action_and_state_attribution_00040,Action & State Attribution,How many people are standing?,f5bccdf9a0992faabfa1061ea500c62731830d38872eee3f8140e0d5e1d1b26c,0,0,images/holocount_action_and_state_attribution_00040.jpg,d5c89322b07ff12d84bcbc65c2904ef5df202522308acf39ecd746dc46a196ff,139402,683,512,683,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
625,holocount_action_and_state_attribution_00041,Action & State Attribution,How many toilet seats are in the open position?,d159d2ee6f726aa72a936647ba0cc30bca373685c6ee5f2ed58c057d22544872,1,1,images/holocount_action_and_state_attribution_00041.jpg,7ac6b84b0b27319ae4e1c91510e198d3dd14194a3b3444a550a801e68f299f2c,199578,1023,681,1023,681,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
626,holocount_action_and_state_attribution_00042,Action & State Attribution,How many ceiling lights are turned on?,d74d91ddb1a6fda16ee5501d4f302fdb60c1359454a68a97794e9269f22962cc,2,2,images/holocount_action_and_state_attribution_00042.jpg,77a31e9a90464f8891125b59e6e3a65a9ccd3384752cc49474f66df8a10357e3,84856,530,512,530,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
627,holocount_action_and_state_attribution_00043,Action & State Attribution,How many people are standing?,f5bccdf9a0992faabfa1061ea500c62731830d38872eee3f8140e0d5e1d1b26c,3,3,images/holocount_action_and_state_attribution_00043.jpg,4d32c7aff553be92db93da0fa1fcab3a1a534f803298ce822e205a2206ef486c,117308,500,439,500,439,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
628,holocount_action_and_state_attribution_00044,Action & State Attribution,How many lit light bulbs are hanging from the ceiling?,23e35a39dadac0f46a06c09c79411ae491ff5059568a29c0694ad8b8964a4dad,5,5,images/holocount_action_and_state_attribution_00044.jpg,ca51cde387016223265f52b999ee4987e5f406af374fb7f12a3834f62e6cd977,76007,500,327,500,327,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
629,holocount_action_and_state_attribution_00045,Action & State Attribution,How many elephants are currently walking?,ab203ec34a8a9a9c4d1fd71c4f87350cd42f3b2c1d5506f08bea5285670f4b6b,6,6,images/holocount_action_and_state_attribution_00045.jpg,5d26cdae0f7741067783a295c50cbc6717bb0f9a2c07d4a213a7940f20f01b22,122170,768,512,768,512,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
630,holocount_action_and_state_attribution_00046,Action & State Attribution,How many cracked eggs are there?,1aafb68584231f5dc11e1cbc2a09ad5a011ccb6c161a5a6b1442284e42cac22f,0,0,images/holocount_action_and_state_attribution_00046.jpg,3e69a3016e458e3a512eaea2f1ddf144cc714aa2a0ec1f5449f93a4063ed573a,149131,1024,683,1024,683,JPEG,f44cfe591e8f7e64b63a2fb080b98bffa10b45aa
